,GrupoHR,Contador,HRDescripcion,HRPuesto,GPlanificacion,EstadoGlobal,EstadoInstalacion,Estrategia,HRContador,EstrategiaMTTO,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador,Frecuencia
9283,JP11-OXI-LIXI-LIXBA-TANQ61,X2,COND_MEC_TANQU Insp pintura de tanque,TEC-MEC,P01,4.0,1.0,CAL001,JP11-OXI-LIXI-LIXBA-TANQ61X2,COND,10,Inspeccion de pintura de tanque,TEC-MEC,PM01,3.0,4.0,JP11-OXI-LIXI-LIXBA-TANQ61X210,
9284,JP11-OXI-LIXI-LIXBA-TANQ61,W1,COND_INS_TANQU Cambio instrumentos tanq,TEC-INS,P01,4.0,1.0,CAL001,JP11-OXI-LIXI-LIXBA-TANQ61W1,COND,10,Cambio de instrumentos de tanque,TEC-INS,PM01,2.0,1.0,JP11-OXI-LIXI-LIXBA-TANQ61W110,
9285,JP11-OXI-LIXI-LIXBA-TANQ62,X1,COND_MEC_TANQU Cambio valvulas tanque,TEC-MEC,P01,4.0,1.0,CAL001,JP11-OXI-LIXI-LIXBA-TANQ62X1,COND,10,Cambio de valvulas de tanque,TEC-MEC,PM01,4.0,8.0,JP11-OXI-LIXI-LIXBA-TANQ62X110,
9286,JP11-OXI-LIXI-LIXBA-TANQ62,X2,COND_MEC_TANQU Insp pintura de tanque,TEC-MEC,P01,4.0,1.0,CAL001,JP11-OXI-LIXI-LIXBA-TANQ62X2,COND,10,Inspeccion de pintura de tanque,TEC-MEC,PM01,3.0,4.0,JP11-OXI-LIXI-LIXBA-TANQ62X210,
9287,JP11-OXI-LIXI-LIXBA-TANQ62,W1,COND_INS_TANQU Cambio instrumentos tanq,TEC-INS,P01,4.0,1.0,CAL001,JP11-OXI-LIXI-LIXBA-TANQ62W1,COND,10,Cambio de instrumentos de tanque,TEC-INS,PM01,2.0,1.0,JP11-OXI-LIXI-LIXBA-TANQ62W110,
9288,JP11-OXI-LIXI-LIXBA-TANQ63,X1,COND_MEC_TANQU Cambio valvulas tanque,TEC-MEC,P01,4.0,1.0,CAL001,JP11-OXI-LIXI-LIXBA-TANQ63X1,COND,10,Cambio de valvulas de tanque,TEC-MEC,PM01,4.0,8.0,JP11-OXI-LIXI-LIXBA-TANQ63X110,
9289,JP11-OXI-LIXI-LIXBA-TANQ63,X2,COND_MEC_TANQU Insp pintura de tanque,TEC-MEC,P01,4.0,1.0,CAL001,JP11-OXI-LIXI-LIXBA-TANQ63X2,COND,10,Inspeccion de pintura de tanque,TEC-MEC,PM01,3.0,4.0,JP11-OXI-LIXI-LIXBA-TANQ63X210,
9290,JP11-OXI-LIXI-LIXBA-TANQ63,W1,COND_INS_TANQU Cambio instrumentos tanq,TEC-INS,P01,4.0,1.0,CAL001,JP11-OXI-LIXI-LIXBA-TANQ63W1,COND,10,Cambio de instrumentos de tanque,TEC-INS,PM01,2.0,1.0,JP11-OXI-LIXI-LIXBA-TANQ63W110,
9291,JP11-OXI-LIXI-LIXBA-TANQ64,X1,COND_MEC_TANQU Cambio valvulas tanque,TEC-MEC,P01,4.0,1.0,CAL001,JP11-OXI-LIXI-LIXBA-TANQ64X1,COND,10,Cambio de valvulas de tanque,TEC-MEC,PM01,4.0,8.0,JP11-OXI-LIXI-LIXBA-TANQ64X110,
9292,JP11-OXI-LIXI-LIXBA-TANQ64,X2,COND_MEC_TANQU Insp pintura de tanque,TEC-MEC,P01,4.0,1.0,CAL001,JP11-OXI-LIXI-LIXBA-TANQ64X2,COND,10,Inspeccion de pintura de tanque,TEC-MEC,PM01,3.0,4.0,JP11-OXI-LIXI-LIXBA-TANQ64X210,
9293,JP11-OXI-LIXI-LIXBA-TANQ64,W1,COND_INS_TANQU Cambio instrumentos tanq,TEC-INS,P01,4.0,1.0,CAL001,JP11-OXI-LIXI-LIXBA-TANQ64W1,COND,10,Cambio de instrumentos de tanque,TEC-INS,PM01,2.0,1.0,JP11-OXI-LIXI-LIXBA-TANQ64W110,
9294,JP11-INF-SUAG-PLPOT-TANQ28,X1,COND_MEC_TANQU Cambio valvulas tanque,TEC-MEC,P01,4.0,1.0,CAL001,JP11-INF-SUAG-PLPOT-TANQ28X1,COND,10,Cambio de valvulas de tanque,TEC-MEC,PM01,4.0,8.0,JP11-INF-SUAG-PLPOT-TANQ28X110,
9295,JP11-INF-SUAG-PLPOT-TANQ28,W1,COND_INS_TANQU Cambio instrumentos tanq,TEC-INS,P01,4.0,1.0,CAL001,JP11-INF-SUAG-PLPOT-TANQ28W1,COND,10,Cambio de instrumentos de tanque,TEC-INS,PM01,2.0,1.0,JP11-INF-SUAG-PLPOT-TANQ28W110,
9296,JP11-INF-SUAG-AGPOT-TANQ03,X1,COND_MEC_TANQU Cambio valvulas tanque,TEC-MEC,P01,4.0,1.0,CAL001,JP11-INF-SUAG-AGPOT-TANQ03X1,COND,10,Cambio de valvulas de tanque,TEC-MEC,PM01,4.0,8.0,JP11-INF-SUAG-AGPOT-TANQ03X110,
9297,JP11-INF-SUAG-AGPOT-TANQ03,W1,COND_INS_TANQU Cambio instrumentos tanq,TEC-INS,P01,4.0,1.0,CAL001,JP11-INF-SUAG-AGPOT-TANQ03W1,COND,10,Cambio de instrumentos de tanque,TEC-INS,PM01,2.0,1.0,JP11-INF-SUAG-AGPOT-TANQ03W110,
9298,JP11-INF-SERS-PORES-TANQ0A,X1,COND_MEC_TANQU Cambio valvulas tanque,TEC-MEC,P01,4.0,1.0,CAL001,JP11-INF-SERS-PORES-TANQ0AX1,COND,10,Cambio de valvulas de tanque,TEC-MEC,PM01,4.0,8.0,JP11-INF-SERS-PORES-TANQ0AX110,
9299,JP11-INF-SERS-PORES-TANQ0A,W1,COND_INS_TANQU Cambio instrumentos tanq,TEC-INS,P01,4.0,1.0,CAL001,JP11-INF-SERS-PORES-TANQ0AW1,COND,10,Cambio de instrumentos de tanque,TEC-INS,PM01,2.0,1.0,JP11-INF-SERS-PORES-TANQ0AW110,
9300,JP11-INF-SUAG-PLPOT-TANQ27,X1,COND_MEC_TANQU Pintado tanq c pint epox,TEC-MEC,P01,4.0,1.0,CAL001,JP11-INF-SUAG-PLPOT-TANQ27X1,COND,10,Pintado tanque c pintura epoxica,TEC-MEC,PM01,2.0,1.0,JP11-INF-SUAG-PLPOT-TANQ27X110,
9301,JP11-INF-SUAG-PLPOT-TANQ27,X2,COND_MEC_TANQU Cambio valvulas tanque,TEC-MEC,P01,4.0,1.0,CAL001,JP11-INF-SUAG-PLPOT-TANQ27X2,COND,10,Cambio de valvulas de tanque,TEC-MEC,PM01,2.0,1.0,JP11-INF-SUAG-PLPOT-TANQ27X210,
9302,JP11-INF-SUAG-PLPOT-TANQ27,W1,COND_INS_TANQU Cambio instrumentos tanq,TEC-INS,P01,4.0,1.0,CAL001,JP11-INF-SUAG-PLPOT-TANQ27W1,COND,10,Cambio de instrumentos de tanque,TEC-INS,PM01,2.0,1.0,JP11-INF-SUAG-PLPOT-TANQ27W110,
9303,JP11-SUL-ESFI-ESCON-TANQ01,X1,COND_MEC_TANQU Pintado tanq c pint epox,TEC-MEC,P01,4.0,1.0,CAL001,JP11-SUL-ESFI-ESCON-TANQ01X1,COND,10,Pintado tanque c pintura epoxica,TEC-MEC,PM01,3.0,6.0,JP11-SUL-ESFI-ESCON-TANQ01X110,
9304,JP11-SUL-ESFI-ESCON-TANQ01,X2,COND_MEC_TANQU Cambio valvulas tanque,TEC-MEC,P01,4.0,1.0,CAL001,JP11-SUL-ESFI-ESCON-TANQ01X2,COND,10,Cambio de valvulas de tanque,TEC-MEC,PM01,4.0,8.0,JP11-SUL-ESFI-ESCON-TANQ01X210,
9305,JP11-SUL-ESFI-ESCON-TANQ01,W1,COND_INS_TANQU Cambio instrumentos tanq,TEC-INS,P01,4.0,1.0,CAL001,JP11-SUL-ESFI-ESCON-TANQ01W1,COND,10,Cambio de instrumentos de tanque,TEC-INS,PM01,2.0,1.0,JP11-SUL-ESFI-ESCON-TANQ01W110,
9306,JP11-OXI-ELOB-CELPU-CEL001,X1,COND_MEC_CELDA Limpieza d placa d anodos,TEC-MEC,P01,4.0,1.0,CAL001,JP11-OXI-ELOB-CELPU-CEL001X1,COND,10,Limpieza de placa de anodos,TEC-MEC,PM01,2.0,3.0,JP11-OXI-ELOB-CELPU-CEL001X110,
9307,JP11-OXI-ELOB-CELPU-CEL001,X2,COND_MEC_CELDA Preparac placas y barras,TEC-MEC,P01,4.0,1.0,CAL001,JP11-OXI-ELOB-CELPU-CEL001X2,COND,10,Preparacion de placas y barras de anodos,TEC-MEC,PM01,2.0,5.0,JP11-OXI-ELOB-CELPU-CEL001X210,
9308,JP11-OXI-ELOB-CELPU-CEL001,X3,COND_MEC_CELDA Cambio placas y barras,TEC-MEC,P01,4.0,1.0,CAL001,JP11-OXI-ELOB-CELPU-CEL001X3,COND,10,Cambio de placas y barras de anodos,TEC-MEC,PM01,2.0,3.0,JP11-OXI-ELOB-CELPU-CEL001X310,
9309,JP11-OXI-ELOB-CELC1-CEL023,X1,COND_MEC_CELDA Limpieza d placa d anodos,TEC-MEC,P01,4.0,1.0,CAL001,JP11-OXI-ELOB-CELC1-CEL023X1,COND,10,Limpieza de placa de anodos,TEC-MEC,PM01,2.0,3.0,JP11-OXI-ELOB-CELC1-CEL023X110,
9310,JP11-OXI-ELOB-CELC1-CEL023,X2,COND_MEC_CELDA Preparac placas y barras,TEC-MEC,P01,4.0,1.0,CAL001,JP11-OXI-ELOB-CELC1-CEL023X2,COND,10,Preparacion de placas y barras de anodos,TEC-MEC,PM01,2.0,5.0,JP11-OXI-ELOB-CELC1-CEL023X210,
9311,JP11-OXI-ELOB-CELC1-CEL023,X3,COND_MEC_CELDA Cambio placas y barras,TEC-MEC,P01,4.0,1.0,CAL001,JP11-OXI-ELOB-CELC1-CEL023X3,COND,10,Cambio de placas y barras de anodos,TEC-MEC,PM01,2.0,3.0,JP11-OXI-ELOB-CELC1-CEL023X310,
9312,JP11-OXI-ELOB-CELC2-CEL057,X1,COND_MEC_CELDA Limpieza d placa d anodos,TEC-MEC,P01,4.0,1.0,CAL001,JP11-OXI-ELOB-CELC2-CEL057X1,COND,10,Limpieza de placa de anodos,TEC-MEC,PM01,2.0,3.0,JP11-OXI-ELOB-CELC2-CEL057X110,
9313,JP11-OXI-ELOB-CELC2-CEL057,X2,COND_MEC_CELDA Preparac placas y barras,TEC-MEC,P01,4.0,1.0,CAL001,JP11-OXI-ELOB-CELC2-CEL057X2,COND,10,Preparacion de placas y barras de anodos,TEC-MEC,PM01,2.0,5.0,JP11-OXI-ELOB-CELC2-CEL057X210,
9314,JP11-OXI-ELOB-CELC2-CEL057,X3,COND_MEC_CELDA Cambio placas y barras,TEC-MEC,P01,4.0,1.0,CAL001,JP11-OXI-ELOB-CELC2-CEL057X3,COND,10,Cambio de placas y barras de anodos,TEC-MEC,PM01,2.0,3.0,JP11-OXI-ELOB-CELC2-CEL057X310,
9315,MBOM108,M1,INSP_MEC_BOMBA_ACQUATRON F1MA 03/07,TEC-MEC,P01,4.0,1.0,CAL001,MBOM108M1,INSP,10,Inspeccion general bomba 1M,TEC-MEC,PM01,2.0,0.8,MBOM108M110,S3
9316,MBOM108,M2,PREV_MEC_BOMBA_ACQUATRON F1MA 03/07,TEC-MEC,P01,4.0,1.0,CAL001,MBOM108M2,PREV,10,Cambio de diafragma de bomba 1A,TEC-MEC,PM01,2.0,2.0,MBOM108M210,SC
9317,MBOM108,M2,PREV_MEC_BOMBA_ACQUATRON F1MA 03/07,TEC-MEC,P01,4.0,1.0,CAL001,MBOM108M2,PREV,20,Reemplazo de inyectores de bomba 1A,TEC-MEC,PM01,2.0,2.0,MBOM108M220,SC
9318,MBOM108,M2,PREV_MEC_BOMBA_ACQUATRON F1MA 03/07,TEC-MEC,P01,4.0,1.0,CAL001,MBOM108M2,PREV,30,Reempl d tuberias y sellos d bomba 1A,TEC-MEC,PM01,2.0,1.0,MBOM108M230,SC
9319,MBOM108,E1,INSP_ELE_BOMBA_ACQUATRON F1MA 03/07,TEC-ELE,P01,4.0,1.0,CAL001,MBOM108E1,INSP,10,Inspeccion general de motor 1M,TEC-ELE,PM01,2.0,0.5,MBOM108E110,S3
9320,MBOM108,E2,PREV_ELE_BOMBA_ACQUATRON F1MA 03/07,TEC-ELE,P01,4.0,1.0,CAL001,MBOM108E2,PREV,10,Mtto general motor 3M,TEC-ELE,PM01,2.0,2.0,MBOM108E210,S7
9321,MBOM108,I1,INSP_INS_BOMBA_ACQUATRON F1MA 03/07,TEC-INS,P01,4.0,1.0,CAL001,MBOM108I1,INSP,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM108I110,S3
9322,MBOM108,I2,PREV_INS_BOMBA_ACQUATRON F1MA 03/07,TEC-INS,P01,4.0,1.0,CAL001,MBOM108I2,PREV,10,Mtto de instrumentos de bomba 6M,TEC-INS,PM01,2.0,2.0,MBOM108I210,SA
9323,MBOM108,I2,PREV_INS_BOMBA_ACQUATRON F1MA 03/07,TEC-INS,P01,4.0,1.0,CAL001,MBOM108I2,PREV,20,Contrasta o ajuste d transmisores 6M,TEC-INS,PM01,2.0,1.0,MBOM108I220,SA
9324,MBOM108,I3,INSP_INS_BOMBA_ACQUATRON F1MA 03/07,TEC-INS,P01,4.0,1.0,CAL001,MBOM108I3,INSP,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM108I310,S3
9325,MBOM108,I4,PREV_INS_BOMBA_ACQUATRON F1MA 03/07,TEC-INS,P01,4.0,1.0,CAL001,MBOM108I4,PREV,10,Mtto de instrumentos de bomba 6M,TEC-INS,PM01,2.0,2.0,MBOM108I410,SA
9326,MBOM108,I4,PREV_INS_BOMBA_ACQUATRON F1MA 03/07,TEC-INS,P01,4.0,1.0,CAL001,MBOM108I4,PREV,20,Contrasta o ajuste d transmisores 6M,TEC-INS,PM01,2.0,1.0,MBOM108I420,SA
9327,MBOM108,I5,INSP_INS_BOMBA_ACQUATRON F1MA 03/07,TEC-INS,P01,4.0,1.0,CAL001,MBOM108I5,INSP,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM108I510,S3
9328,MBOM108,I6,PREV_INS_BOMBA_ACQUATRON F1MA 03/07,TEC-INS,P01,4.0,1.0,CAL001,MBOM108I6,PREV,10,Mtto de instrumentos de bomba 6M,TEC-INS,PM01,2.0,2.0,MBOM108I610,SA
9329,MBOM108,I6,PREV_INS_BOMBA_ACQUATRON F1MA 03/07,TEC-INS,P01,4.0,1.0,CAL001,MBOM108I6,PREV,20,Contrasta o ajuste d transmisores 6M,TEC-INS,PM01,2.0,1.0,MBOM108I620,SA
9330,MBOM108,I7,INSP_INS_BOMBA_ACQUATRON F1MA 03/07,TEC-INS,P01,4.0,1.0,CAL001,MBOM108I7,INSP,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM108I710,S3
9331,MBOM108,I8,PREV_INS_BOMBA_ACQUATRON F1MA 03/07,TEC-INS,P01,4.0,1.0,CAL001,MBOM108I8,PREV,10,Mtto de instrumentos de bomba 6M,TEC-INS,PM01,2.0,2.0,MBOM108I810,SA
9332,MBOM108,I8,PREV_INS_BOMBA_ACQUATRON F1MA 03/07,TEC-INS,P01,4.0,1.0,CAL001,MBOM108I8,PREV,20,Contrasta o ajuste d transmisores 6M,TEC-INS,PM01,2.0,1.0,MBOM108I820,SA
9333,MBOM108,I9,INSP_INS_BOMBA_ACQUATRON F1MA 03/07,TEC-INS,P01,4.0,1.0,CAL001,MBOM108I9,INSP,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM108I910,S3
9334,MBOM108,IA,PREV_INS_BOMBA_ACQUATRON F1MA 03/07,TEC-INS,P01,4.0,1.0,CAL001,MBOM108IA,PREV,10,Mtto de instrumentos de bomba 6M,TEC-INS,PM01,2.0,2.0,MBOM108IA10,SA
9335,MBOM108,IA,PREV_INS_BOMBA_ACQUATRON F1MA 03/07,TEC-INS,P01,4.0,1.0,CAL001,MBOM108IA,PREV,20,Contrasta o ajuste d transmisores 6M,TEC-INS,PM01,2.0,1.0,MBOM108IA20,SA
9336,MBOM109,M1,"INSP_MEC_BOMBA_ACQUATRON F1MA 1,5/12",TEC-MEC,P01,4.0,1.0,CAL001,MBOM109M1,INSP,10,Inspec mecanica de presio y caudal 1M,TEC-MEC,PM01,1.0,0.5,MBOM109M110,S3
9337,MBOM109,M1,"INSP_MEC_BOMBA_ACQUATRON F1MA 1,5/12",TEC-MEC,P01,4.0,1.0,CAL001,MBOM109M1,INSP,20,Reemplazo inyectores de bomba 1A,TEC-MEC,PM01,2.0,0.5,MBOM109M120,SC
9338,MBOM109,M2,"PREV_MEC_BOMBA_ACQUATRON F1MA 1,5/12",TEC-MEC,P01,4.0,1.0,CAL001,MBOM109M2,PREV,10,Cambio d diafragma de bomba 1A,TEC-MEC,PM01,2.0,2.0,MBOM109M210,SC
9339,MBOM109,M2,"PREV_MEC_BOMBA_ACQUATRON F1MA 1,5/12",TEC-MEC,P01,4.0,1.0,CAL001,MBOM109M2,PREV,20,Limp inyectores bomba dosificadora 1M,TEC-MEC,PM01,2.0,2.0,MBOM109M220,S3
9340,MBOM109,M2,"PREV_MEC_BOMBA_ACQUATRON F1MA 1,5/12",TEC-MEC,P01,4.0,1.0,CAL001,MBOM109M2,PREV,30,Reemplazo tuberia/sellos de bomba 1A,TEC-MEC,PM01,2.0,1.0,MBOM109M230,SC
9341,MBOM109,E1,"INSP_ELE_BOMBA_ACQUATRON F1MA 1,5/12",TEC-ELE,P01,4.0,1.0,CAL001,MBOM109E1,INSP,10,Inspeccion general bomba 1M,TEC-ELE,PM01,2.0,1.1,MBOM109E110,S3
9342,MBOM109,E2,"PREV_ELE_BOMBA_ACQUATRON F1MA 1,5/12",TEC-ELE,P01,4.0,1.0,CAL001,MBOM109E2,PREV,10,Mant botonera de campo d bomba 1M,TEC-ELE,PM01,2.0,0.5,MBOM109E210,S3
9343,MBOM109,E2,"PREV_ELE_BOMBA_ACQUATRON F1MA 1,5/12",TEC-ELE,P01,4.0,1.0,CAL001,MBOM109E2,PREV,20,Mant caja d conexiones panel/bomba 1A,TEC-ELE,PM01,2.0,1.0,MBOM109E220,SC
9344,MBOM109,E2,"PREV_ELE_BOMBA_ACQUATRON F1MA 1,5/12",TEC-ELE,P01,4.0,1.0,CAL001,MBOM109E2,PREV,30,Mtto general motor 1A,TEC-ELE,PM01,2.0,1.3,MBOM109E230,SC
9345,MBOM109,I1,"INSP_INS_BOMBA_ACQUATRON F1MA 1,5/12",TEC-INS,P01,4.0,1.0,CAL001,MBOM109I1,INSP,10,Inspec instrumentos d bomba dosific 1M,TEC-INS,PM01,2.0,0.5,MBOM109I110,S3
9346,MBOM109,I2,"PREV_INS_BOMBA_ACQUATRON F1MA 1,5/12",TEC-INS,P01,4.0,1.0,CAL001,MBOM109I2,PREV,10,Mant instrumentos bomba dosificad 1A,TEC-INS,PM01,2.0,2.0,MBOM109I210,SC
9347,MBOM109,I2,"PREV_INS_BOMBA_ACQUATRON F1MA 1,5/12",TEC-INS,P01,4.0,1.0,CAL001,MBOM109I2,PREV,20,Contrastacion/ajuste transmisores 1A,TEC-INS,PM01,2.0,1.0,MBOM109I220,SC
9348,MBOM109,I3,"INSP_INS_BOMBA_ACQUATRON F1MA 1,5/12",TEC-INS,P01,4.0,1.0,CAL001,MBOM109I3,INSP,10,Inspec instrumentos d bomba dosific 1M,TEC-INS,PM01,2.0,0.5,MBOM109I310,S3
9349,MBOM109,I4,"PREV_INS_BOMBA_ACQUATRON F1MA 1,5/12",TEC-INS,P01,4.0,1.0,CAL001,MBOM109I4,PREV,10,Mant instrumentos bomba dosificad 1A,TEC-INS,PM01,2.0,2.0,MBOM109I410,SC
9350,MBOM109,I4,"PREV_INS_BOMBA_ACQUATRON F1MA 1,5/12",TEC-INS,P01,4.0,1.0,CAL001,MBOM109I4,PREV,20,Contrastacion/ajuste transmisores 1A,TEC-INS,PM01,2.0,1.0,MBOM109I420,SC
9351,MBOM110,M1,INSP_MEC_BOMBA_ S20,TEC-MEC,P01,4.0,1.0,CAL001,MBOM110M1,INSP,10,Inspeccion general bomba 6S,TEC-MEC,PM01,2.0,0.8,MBOM110M110,S4
9352,MBOM111,M1,INSP_MEC_BOMBA_ PU349,TEC-MEC,P01,4.0,1.0,CAL001,MBOM111M1,INSP,10,Inspeccion general bomba 1M,TEC-MEC,PM01,2.0,1.6,MBOM111M110,S3
9353,MBOM111,M2,PREV_MEC_BOMBA_ PU349,TEC-MEC,P01,4.0,1.0,CAL001,MBOM111M2,PREV,10,Ajuste pernos de cabezal de bomba 3M,TEC-MEC,PM01,2.0,0.5,MBOM111M210,S7
9354,MBOM111,M2,PREV_MEC_BOMBA_ PU349,TEC-MEC,P01,4.0,1.0,CAL001,MBOM111M2,PREV,20,Limpieza general de bomba 3M,TEC-MEC,PM01,2.0,1.0,MBOM111M220,S7
9355,MBOM111,E1,INSP_ELE_BOMBA_ PU349,TEC-ELE,P01,4.0,1.0,CAL001,MBOM111E1,INSP,10,Inspeccion general bomba 1M,TEC-ELE,PM01,2.0,1.3,MBOM111E110,S3
9356,MBOM112,M1,INSP_MEC_BOMBA_ PU350,TEC-MEC,P01,4.0,1.0,CAL001,MBOM112M1,INSP,10,Inspeccion general bomba 1M,TEC-MEC,PM01,2.0,1.6,MBOM112M110,S3
9357,MBOM112,M2,PREV_MEC_BOMBA_ PU350,TEC-MEC,P01,4.0,1.0,CAL001,MBOM112M2,PREV,10,Ajuste pernos de cabezal de bomba 3M,TEC-MEC,PM01,2.0,0.5,MBOM112M210,S7
9358,MBOM112,M2,PREV_MEC_BOMBA_ PU350,TEC-MEC,P01,4.0,1.0,CAL001,MBOM112M2,PREV,20,Limpieza general de bomba 3M,TEC-MEC,PM01,2.0,1.0,MBOM112M220,S7
9359,MBOM112,E1,INSP_ELE_BOMBA_ PU350,TEC-ELE,P01,4.0,1.0,CAL001,MBOM112E1,INSP,10,Inspeccion general bomba 1M,TEC-ELE,PM01,2.0,1.3,MBOM112E110,S3
9360,MBOM113,M1,INSP_MEC_BOMBA_ PU351,TEC-MEC,P01,4.0,1.0,CAL001,MBOM113M1,INSP,10,Inspeccion general bomba 1M,TEC-MEC,PM01,2.0,1.6,MBOM113M110,S3
9361,MBOM113,M2,PREV_MEC_BOMBA_ PU351,TEC-MEC,P01,4.0,1.0,CAL001,MBOM113M2,PREV,10,Ajuste pernos de cabezal de bomba 3M,TEC-MEC,PM01,2.0,0.5,MBOM113M210,S7
9362,MBOM113,M2,PREV_MEC_BOMBA_ PU351,TEC-MEC,P01,4.0,1.0,CAL001,MBOM113M2,PREV,20,Limpieza general de bomba 3M,TEC-MEC,PM01,2.0,1.0,MBOM113M220,S7
9363,MBOM113,E1,INSP_ELE_BOMBA_ PU351,TEC-ELE,P01,4.0,1.0,CAL001,MBOM113E1,INSP,10,Inspeccion general bomba 1M,TEC-ELE,PM01,2.0,1.3,MBOM113E110,S3
9364,MVEN006,M1,INSP_MEC_VENTI_REIMAQ VAX-350-6/6-0.5HP,TEC-MEC,P01,4.0,1.0,CAL001,MVEN006M1,INSP,10,Inspeccion general ventilador 1M,TEC-MEC,PM01,2.0,0.9,MVEN006M110,S3
9365,MVEN006,M2,PREV_MEC_VENTI_REIMAQ VAX-350-6/6-0.5HP,TEC-MEC,P01,4.0,1.0,CAL001,MVEN006M2,PREV,10,Limpieza y mtto alabe ventilador 6M,TEC-MEC,PM01,2.0,6.0,MVEN006M210,SA
9366,MVEN006,M2,PREV_MEC_VENTI_REIMAQ VAX-350-6/6-0.5HP,TEC-MEC,P01,4.0,1.0,CAL001,MVEN006M2,PREV,20,Limpieza y mtto ducto ventilador 6M,TEC-MEC,PM01,2.0,3.0,MVEN006M220,SA
9367,MVEN006,E1,INSP_ELE_VENTI_REIMAQ VAX-350-6/6-0.5HP,TEC-ELE,P01,4.0,1.0,CAL001,MVEN006E1,INSP,10,Inspec general motor y cable conexi 1M,TEC-ELE,PM01,2.0,0.5,MVEN006E110,S3
9368,MVEN006,E2,PREV_ELE_VENTI_REIMAQ VAX-350-6/6-0.5HP,TEC-ELE,P01,4.0,1.0,CAL001,MVEN006E2,PREV,10,Mtto mecanismo de arranque motor 6M,TEC-ELE,PM01,2.0,1.0,MVEN006E210,SA
9369,MVEN006,E2,PREV_ELE_VENTI_REIMAQ VAX-350-6/6-0.5HP,TEC-ELE,P01,4.0,1.0,CAL001,MVEN006E2,PREV,20,Mtto general motor 3M,TEC-ELE,PM01,2.0,2.0,MVEN006E220,S7
9370,MVEN006,I1,INSP_INS_VENTI_REIMAQ VAX-350-6/6-0.5HP,TEC-INS,P01,4.0,1.0,CAL001,MVEN006I1,INSP,10,Inspeccionar el estado componentes 1M,TEC-INS,PM01,2.0,0.5,MVEN006I110,S3
9371,MVEN006,I2,PREV_INS_VENTI_REIMAQ VAX-350-6/6-0.5HP,TEC-INS,P01,4.0,1.0,CAL001,MVEN006I2,PREV,10,Realizar mtto instrumentos ventil 6M,TEC-INS,PM01,2.0,2.0,MVEN006I210,SA
9372,MVEN006,I2,PREV_INS_VENTI_REIMAQ VAX-350-6/6-0.5HP,TEC-INS,P01,4.0,1.0,CAL001,MVEN006I2,PREV,20,Realizar calibracion instrumento 6M,TEC-INS,PM01,2.0,1.0,MVEN006I220,SA
9373,MVEN006,P1,PRED_CON_VENTI_REIMAQ VAX-350-6/6-0.5HP,TEC-PRD,P01,4.0,1.0,CAL001,MVEN006P1,PRED,10,"Monitoreo vibrac, temp ventilador 3M",TEC-PRD,PM01,2.0,2.0,MVEN006P110,S7
9374,MLAV001,M1,INSP_MEC_LAVAD_TECPROMIN SCC-TPM,TEC-MEC,P01,4.0,1.0,CAL001,MLAV001M1,INSP,10,Insp element union en estructuras 6M,TEC-MEC,PM01,2.0,0.3,MLAV001M110,SA
9375,MLAV001,M1,INSP_MEC_LAVAD_TECPROMIN SCC-TPM,TEC-MEC,P01,4.0,1.0,CAL001,MLAV001M1,INSP,20,Inspeccion general lavador 1M,TEC-MEC,PM01,2.0,2.3,MLAV001M120,S3
9376,MLAV001,M2,PREV_MEC_LAVAD_TECPROMIN SCC-TPM,TEC-MEC,P01,4.0,1.0,CAL001,MLAV001M2,PREV,10,Camb de juntas ingreso y descarga 6M,TEC-MEC,PM01,2.0,6.0,MLAV001M210,SA
9377,MLAV001,M2,PREV_MEC_LAVAD_TECPROMIN SCC-TPM,TEC-MEC,P01,4.0,1.0,CAL001,MLAV001M2,PREV,20,Mtto gral de scrubber de lavador 1A,TEC-MEC,PM01,2.0,6.0,MLAV001M220,SC
9378,MLAV001,I1,INSP_INS_LAVAD_TECPROMIN SCC-TPM,TEC-INS,P01,4.0,1.0,CAL001,MLAV001I1,INSP,10,Inspeccion el estado de instrumentos 1M,TEC-INS,PM01,2.0,0.5,MLAV001I110,S3
9379,MLAV001,I2,PREV_INS_LAVAD_TECPROMIN SCC-TPM,TEC-INS,P01,4.0,1.0,CAL001,MLAV001I2,PREV,10,Limpieza y mtto de instrumentos 6M,TEC-INS,PM01,2.0,1.0,MLAV001I210,SA
9380,MLAV001,I3,INSP_INS_LAVAD_TECPROMIN SCC-TPM,TEC-INS,P01,4.0,1.0,CAL001,MLAV001I3,INSP,10,Insp estado d componentes d lavador 1M,TEC-INS,PM01,2.0,0.5,MLAV001I310,S3
9381,MLAV001,I4,PREV_INS_LAVAD_TECPROMIN SCC-TPM,TEC-INS,P01,4.0,1.0,CAL001,MLAV001I4,PREV,10,Limpieza y mtto de instrumentos 6M,TEC-INS,PM01,2.0,1.0,MLAV001I410,SA
