,key_dutie,Primary task detail activity,Maintenance type,Specialist,Constraint,Time,Amount Craft,Frequency,Unidad Periodo,Date task done,Man hour,Strategy
5243,5612-XM-510|01-01-03,Lubricación de los puntos pivotes del cilindro de resorte.,LUBR,TEC-MEC,DET,1.0,2,4000.0,H,2021-04-01,2.0,4000H
5244,5612-XM-510|01-01-04,Inspección de O 'ring y limpieza de juntas articuladas.,INSP,TEC-MEC,DET,2.5,2,8000.0,H,2021-04-01,5.0,8000H
5245,5612-XM-510|01-01-05,Inspección del estado del cilindro de resorte.,INSP,TEC-MEC,DET,2.0,2,8000.0,H,2021-04-01,4.0,8000H
5246,5612-XM-510|01-01-06,Inspeccion de pernos de anclaje (después de comisionamiento).,INSP,TEC-MEC,DET,1.0,2,4000.0,H,2021-04-01,2.0,4000H
5247,5612-XM-510|01-01-07,Inspección de tuberías por presencia de daños y fugas.,INSP,TEC-MEC,MAR,2.0,2,4000.0,H,2021-04-01,4.0,4000H
5248,5612-XM-510|01-01-08,Inspección de acopladores por daños o fugas.,INSP,TEC-MEC,MAR,2.0,1,8000.0,H,2021-04-01,2.0,8000H
5249,5612-XM-510|01-01-09,Inspección de temperatura en todas las articulaciones.,PREV,TEC-MEC,DET,1.0,2,4000.0,H,2021-04-01,2.0,4000H
5250,5612-XM-510|01-01-10,Cambio de sellos de válvulas de carga.,PREV,TEC-MEC,DET,2.5,2,8000.0,H,2021-04-01,5.0,8000H
5251,5612-XM-510|01-01-12,Pintador con pintura epóxica anticorrosiva.,PREV,TEC-MEC,DET,5.0,2,8000.0,H,2021-04-01,10.0,8000H
5252,4313-FL-405|01-01-01,"Verificar presión de ingreso, Verificar la presión de descarga, Verificar la temperaturas, Verificar ruido y/o vibración en condiciones normales, Verificar fugas por empaques y/o sellos, Verificar solturas y/o desajuste en los elementos de unión.",INSP,TEC-MEC,MAR,0.25,2,1.0,M,2021-04-01,0.5,1M
5253,4313-FL-405|01-01-02,"Verificar fugas, de ser necesario cambiar valvulas y o empaques del sistema.",INSP,TEC-MEC,MAR,0.25,2,1.0,M,2021-04-01,0.5,1M
5254,4313-FL-405|01-01-03,"Verificar la presión de ingreso, Verificar la integridad del filtro de aire, de ser necesario realizar la limpieza y/o cambio del elemento filtrante.",INSP,TEC-MEC,DET,1.0,2,1.0,M,2021-04-01,2.0,1M
5255,4313-FL-405|01-01-04,"Verificar la presión de ingreso, Verificar la integridad de la malla, de ser necesario realizar la limpieza y/o cambio del elemento filtrante.",INSP,TEC-MEC,DET,1.5,2,1.0,M,2021-04-01,3.0,1M
5256,4313-FL-405|01-01-05,"Abrir el recipiente y desenroscar el elemento filtrante, Verificar internamente la integridad y colocar el nuevo elemento filtrante. Verificar la presión diferencial correcta.",PREV,TEC-MEC,DET,4.0,2,1.0,A,2021-04-01,8.0,1A
5257,5611-TK-503|01-01-01,"Inspeccionar estado de pintura anticorrosiva, detectar presencia de óxidos en las paredes superficiales, verificar estado de ductos de succión y descarga, detectart fugas.",INSP,TEC-MEC,MAR,0.5,1,660.0,H,2021-04-01,0.5,660H
5258,5611-TK-503|01-01-02,Limpiar superficialmente el tanque.,PREV,TEC-MEC,MAR,2.0,2,4000.0,H,2021-04-01,4.0,4000H
5259,5611-TK-503|01-01-03,Limpiar interior del tanque.,PREV,TEC-MEC,DET,4.0,2,8000.0,H,2021-04-01,8.0,8000H
5260,5611-TK-503|01-01-05,Pintar tanque con pintura epóxica anticorrosiva o similar de acuerdo al fluido contenido en su interior.,PREV,TEC-MEC,DET,10.0,3,8000.0,H,2021-04-01,30.0,8000H
5261,5611-TK-504|01-01-01,"Inspeccionar estado de pintura anticorrosiva, detectar presencia de óxidos en las paredes superficiales, verificar estado de ductos de succión y descarga, detectart fugas.",INSP,TEC-MEC,MAR,0.5,1,660.0,H,2021-04-01,0.5,660H
5262,5611-TK-504|01-01-02,Limpiar superficialmente el tanque.,PREV,TEC-MEC,MAR,2.0,2,4000.0,H,2021-04-01,4.0,4000H
5263,5611-TK-504|01-01-03,Limpiar interior del tanque.,PREV,TEC-MEC,DET,4.0,2,8000.0,H,2021-04-01,8.0,8000H
5264,5611-TK-504|01-01-05,Pintar tanque con pintura epóxica anticorrosiva o similar de acuerdo al fluido contenido en su interior.,PREV,TEC-MEC,DET,10.0,3,8000.0,H,2021-04-01,30.0,8000H
5265,5561-TK-513|01-01-01,"Inspeccionar estado de pintura anticorrosiva, detectar presencia de óxidos en las paredes superficiales, verificar estado de ductos de succión y descarga, detectart fugas.",INSP,TEC-MEC,MAR,0.5,1,660.0,H,2021-04-01,0.5,660H
5266,5561-TK-513|01-01-02,Limpiar superficialmente el tanque.,PREV,TEC-MEC,MAR,2.0,2,4000.0,H,2021-04-01,4.0,4000H
5267,5561-TK-513|01-01-03,Limpiar interior del tanque.,PREV,TEC-MEC,DET,4.0,2,8000.0,H,2021-04-01,8.0,8000H
5268,5561-TK-513|01-01-05,Pintar tanque con pintura epóxica anticorrosiva o similar de acuerdo al fluido contenido en su interior.,PREV,TEC-MEC,DET,10.0,3,8000.0,H,2021-04-01,30.0,8000H
5269,2249-PU-225|01-03-01,"Destensar pernos de base del motor, retirar fajas, colocar fajas nuevas, regular tensión de fajas a través de los pernos de la base del motor.",PREV,TEC-MEC,DET,1.0,2,4000.0,H,2021-04-01,2.0,4000H
5270,2249-PU-225|02-01-04,"Utilizar para su lubricación una grasa de grado NLGI 3 - Móbil Mobilux EP3, 0.17kg.",LUBR,TEC-MEC,DET,0.5,1,660.0,H,2021-04-01,0.5,660H
5271,2249-PU-225|02-02-01,"Desmontar el impulsor, retirar manguito y junta desgastado, comprobar medidas de manguito nuevo, montar en el eje con junta nueva, montar impulsor.",PREV,TEC-MEC,DET,0.5,2,4000.0,H,2021-04-01,1.0,4000H
5272,2249-PU-225|02-02-02,"Desmontar el eje del equipo, verificar con la ayuda de reloj comparador ovalicidad, conicidad y desgaste especialmente en zonas de apoyo de rodamientos y sellos. De presentar desgaste en el eje, recuperar la medida por medio de camisetas o bujes de desgaste.",INSP,TEC-MEC,DET,3.0,2,8000.0,H,2021-04-01,6.0,8000H
5273,2249-PU-225|02-03-01,"Verificar ajuste de pernos de carcasa y ajustar de ser necesario, inspeccionar fugas en lado succión y lado de descarga, cambiar empaque de ser necesario.",INSP,TEC-MEC,MAR,4.0,2,660.0,H,2021-04-01,8.0,660H
5274,2249-PU-225|02-03-02,"Limpiar la parte externa del equipo, arenar y/o pintar la bomba para evitar corrosión y desgastes externos.",PREV,TEC-MEC,DET,0.5,2,8000.0,H,2021-04-01,1.0,8000H
5275,2249-PU-225|02-03-03,"Desmontar la voluta, retirar los pernos de unión de la carcasa, retirar eje e impulsor, retirar pernos de sujeción de revestimiento, cambiar forros, ajustar forros nuevos, montar eje e impulsor, armar la carcasa, montar la voluta.",PREV,TEC-MEC,DET,4.0,2,4000.0,H,2021-04-01,8.0,4000H
5276,2249-PU-225|02-04-01,"Desmontar en la carcasa el lado de la succión para tener acceso al impulsor, determinar el estado del impulsor (desgaste y/o corrosión), desmontar el impulsor del eje, verificar el desgaste en el eje, verificar el anillo de desgaste, montar el nuevo impulsor, regular la holgura entre carcaza e impulsor, torquear el perno de ajuste del impulsor, inspección y reemplazo de las empaquetaduras, torquear pernos de la carcasa (ajustar los pernos en cruz).",PREV,TEC-MEC,DET,3.0,2,4000.0,H,2021-04-01,6.0,4000H
5277,2249-PU-225|02-05-01,"Verificar nivel de goteo en lado prensaestopas, de haber un flujo excesivo en la zona de sello ajustar prensaestopas, de haber goteo inferior a la condición normal de operación liberar los pernos de prensaestopas, verificar temperatura en la zona, de presentar sobrecalentamiento realizar cambio de estopas.",INSP,TEC-MEC,MAR,0.5,1,660.0,H,2021-04-01,0.5,660H
5278,2249-PU-225|02-05-02,"Desmontar prensa estopa y extraer los sellos (estopas/cuerda grafitada), extraer del anillo difusor, preparar los sellos para cambio (determinar correctamente la longitud y realizar los cortes de los mismos en diagonal para lograr un mejor sellado), montar los sellos y el anillo difusor (tener en cuenta la posición del anillo difusor pues este debe de quedar a la altura del punto de lubricación con agua), montar la prensa estopa y ajustar los pernos hasta lograr un punto de goteo adecuado (este cantidad de goteo depende del diámetro del eje).",PREV,TEC-MEC,DET,1.0,2,2000.0,H,2021-04-01,2.0,2000H
5279,2249-PU-225|02-06-01,"Cambiar los elementos de unión como pernos, chavetas, pasadores, etc. De presentarse estiramiento, o deformación por esfuerzos de compresión, tracción o cizallamiento.",PREV,TEC-MEC,DET,1.0,2,8000.0,H,2021-04-01,2.0,8000H
5280,2287-PU-269|01-02-01,"Inspección de carcasa, estado de pintura y elementos de sujeción, inspección de vibración y temperatura.",PREV,TEC-MEC,MAR,0.5,2,660.0,H,2021-04-01,1.0,660H
5281,2287-PU-269|01-02-04,Inspección de fugas en sellos y cambio de aceite de reductor.,PREV,TEC-MEC,DET,2.25,2,4000.0,H,2021-04-01,4.5,4000H
5282,2287-PU-269|02-01-01,Inspección de vibración y temperatura.,INSP,TEC-MEC,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
5283,2287-PU-269|02-01-04,Cambiar el aceite lubricante.,PREV,TEC-MEC,MAR,2.0,2,4000.0,H,2021-04-01,4.0,4000H
5284,2287-PU-269|02-02-01,"Inspección de fugas línea de succión y descarga, en sello mecánico e inspección de estado de pintura y corrosión.",INSP,TEC-MEC,MAR,0.75,2,660.0,H,2021-04-01,1.5,660H
5285,2287-PU-269|02-02-02,Cambio de sello mecánico.,PREV,TEC-MEC,DET,3.0,2,8000.0,H,2021-04-01,6.0,8000H
5286,2287-PU-269|02-02-03,Cambio de empaques de succión y descarga.,PREV,TEC-MEC,DET,1.0,2,4000.0,H,2021-04-01,2.0,4000H
5287,2287-PU-269|02-02-04,Realizar la prueba de eficiencia de la bomba.,PREV,TEC-MEC,DET,2.0,2,8000.0,H,2021-04-01,4.0,8000H
5288,2287-PU-269|02-03-01,Inspección de ruido en estator.,INSP,TEC-MEC,MAR,0.25,2,660.0,H,2021-04-01,0.5,660H
5289,2287-PU-269|02-03-03,Limpieza y lavado de bomba.,PREV,TEC-MEC,DET,2.0,2,4000.0,H,2021-04-01,4.0,4000H
5290,4532-PU-40763|02-01-01,Inspeccionar los elementos de unión y posibles fugas.,INSP,TEC-MEC,MAR,0.5,1,660.0,H,2021-04-01,0.5,660H
5291,4532-PU-40763|02-01-02,Cambiar la tapa y la carcasa.,PREV,TEC-MEC,DET,2.0,2,8000.0,H,2021-04-01,4.0,8000H
5292,4532-PU-40763|02-02-01,Cambiar el impulsor de latón.,PREV,TEC-MEC,DET,1.0,2,8000.0,H,2021-04-01,2.0,8000H
5293,4532-PU-40763|02-03-01,Inspección de posibles desgaste en el eje.,INSP,TEC-MEC,DET,0.5,1,4000.0,H,2021-04-01,0.5,4000H
5294,4532-PU-40763|02-03-02,Cambio de eje y de rodamientos.,PREV,TEC-MEC,DET,2.0,2,8000.0,H,2021-04-01,4.0,8000H
5295,4532-PU-40763|02-04-01,Cambio de sello mecánico.,PREV,TEC-MEC,DET,1.0,2,8000.0,H,2021-04-01,2.0,8000H
5296,4532-PU-40767|02-01-01,Inspeccionar los elementos de unión y posibles fugas.,INSP,TEC-MEC,MAR,0.5,1,660.0,H,2021-04-01,0.5,660H
5297,4532-PU-40767|02-01-02,Cambiar la tapa y la carcasa.,PREV,TEC-MEC,DET,2.0,2,8000.0,H,2021-04-01,4.0,8000H
5298,4532-PU-40767|02-02-01,Cambiar el impulsor de latón.,PREV,TEC-MEC,DET,1.0,2,8000.0,H,2021-04-01,2.0,8000H
5299,4532-PU-40767|02-03-01,Inspección de posibles desgaste en el eje.,INSP,TEC-MEC,DET,0.5,1,4000.0,H,2021-04-01,0.5,4000H
5300,4532-PU-40767|02-03-02,Cambio de eje y de rodamientos.,PREV,TEC-MEC,DET,2.0,2,8000.0,H,2021-04-01,4.0,8000H
5301,4532-PU-40767|02-04-01,Cambio de sello mecánico.,PREV,TEC-MEC,DET,1.0,2,8000.0,H,2021-04-01,2.0,8000H
5302,3261-PU-332|01-02-01,Verificar ruido inusual y/o solturas en los elementos de unión del acople.,INSP,TEC-MEC,MAR,0.25,1,165.0,H,2021-04-01,0.25,165H
5303,3261-PU-332|02-01-01,Verificar el ajuste entre la placa lateral y el impulsor. Verificar fuga por los pernos de unión y/o juntas de la carcasa. Verificar condición de pernos de unión. Verificar desgaste y/o corrosión de la carcasa.,INSP,TEC-MEC,MAR,0.25,1,165.0,H,2021-04-01,0.25,165H
5304,3261-PU-332|02-01-04,"Verificar los parámetros de operación, de ser necesario algún desvió cambiar los componentes internos.",PREV,TEC-MEC,MAR,0.5,1,6000.0,H,2021-04-01,0.5,6000H
5305,3261-PU-332|02-01-05,"Limpiar la parte externa del equipo, arenar y/o pintar la bomba para evitar corrosión y desgastes externos.",PREV,TEC-MEC,DET,3.0,2,6000.0,H,2021-04-01,6.0,6000H
5306,3261-PU-332|02-02-01,"Verificar que no existan ruidos ni vibraciones inusuales, verificar la temperatura no exceda 80°C, verificar fugas de grasa por los sellos y/o juntas.",INSP,TEC-MEC,MAR,0.25,1,165.0,H,2021-04-01,0.25,165H
5307,3261-PU-332|02-02-06,"Para una lubricación periódica, utilizar la bomba de grasa y suministrar 50 Gr. (Grasa NGLI 2 lado impulsor 20 Gr. y lado acople 30 Gr.).",LUBR,TEC-MEC,MAR,0.5,2,660.0,H,2021-04-01,1.0,660H
5308,3261-PU-332|02-02-07,"Para una lubricación inicial, utilizar la bomba de grasa y suministrar 220 Gr. (Grasa NGLI 2 lado impulsor 85 Gr. y lado acople 135 Gr.).",LUBR,TEC-MEC,DET,1.5,2,3000.0,H,2021-04-01,3.0,3000H
5309,3261-PU-332|02-02-08,"Desmontar el eje de la bomba desde el lado de la caja de rodamientos. Desmontar las tapas y la carcasa. Desmontar el sello mecánico. Verificar con la ayuda de reloj comparador ovalicidad, conicidad y desgaste especialmente en zonas de apoyo de rodamientos y sellos. Realizar inspección visual y prueba de tintes penetrantes, de presentar desgaste en el eje. Cambiar eje o recuperar la medida por medio de camisetas o bujes de desgaste. Montar el impulsor sobre el eje. Montar la caja de rodamientos y asegurar la carcasa.",INSP,TEC-MEC,DET,1.5,2,3000.0,H,2021-04-01,3.0,3000H
5310,3261-PU-332|02-03-01,"Verificar fuga por sello mecánico, de ser necesario realizar el cambio del kit de reparación o el cambio total del sello.",INSP,TEC-MEC,MAR,0.25,1,165.0,H,2021-04-01,0.25,165H
5311,3261-PU-332|02-03-02,"Desmontar el eje de la bomba desde el lado de la caja de rodamientos. Desmontar las tapas y la carcasa. Desmontar el sello mecánico. Montar mangueras y accesorios para pruebas hidrostáticas, de ser necesario realizar el cambio del kit de reparación o el cambio total del sello.",PREV,TEC-MEC,DET,2.0,2,3000.0,H,2021-04-01,4.0,3000H
5312,3261-PU-333|01-02-01,Verificar ruido inusual y/o solturas en los elementos de unión del acople.,INSP,TEC-MEC,MAR,0.25,1,165.0,H,2021-04-01,0.25,165H
5313,3261-PU-333|02-01-01,Verificar el ajuste entre la placa lateral y el impulsor. Verificar fuga por los pernos de unión y/o juntas de la carcasa. Verificar condición de pernos de unión. Verificar desgaste y/o corrosión de la carcasa.,INSP,TEC-MEC,MAR,0.25,1,165.0,H,2021-04-01,0.25,165H
5314,3261-PU-333|02-01-04,"Verificar los parámetros de operación, de ser necesario algún desvió cambiar los componentes internos.",PREV,TEC-MEC,MAR,0.5,1,6000.0,H,2021-04-01,0.5,6000H
5315,3261-PU-333|02-01-05,"Limpiar la parte externa del equipo, arenar y/o pintar la bomba para evitar corrosión y desgastes externos.",PREV,TEC-MEC,DET,3.0,2,6000.0,H,2021-04-01,6.0,6000H
5316,3261-PU-333|02-02-01,"Verificar que no existan ruidos ni vibraciones inusuales, verificar la temperatura no exceda 80°C, verificar fugas de grasa por los sellos y/o juntas.",INSP,TEC-MEC,MAR,0.25,1,165.0,H,2021-04-01,0.25,165H
5317,3261-PU-333|02-02-06,"Para una lubricación periódica, utilizar la bomba de grasa y suministrar 65 Gr. (Grasa NGLI 2 lado impulsor 25 Gr. y lado acople 40 Gr.).",LUBR,TEC-MEC,MAR,0.5,2,660.0,H,2021-04-01,1.0,660H
5318,3261-PU-333|02-02-07,"Para una lubricación inicial, utilizar la bomba de grasa y suministrar 355 Gr. (Grasa NGLI 2 lado impulsor 145 Gr. y lado acople 210 Gr.).",LUBR,TEC-MEC,DET,1.5,2,3000.0,H,2021-04-01,3.0,3000H
5319,3261-PU-333|02-02-08,"Desmontar el eje de la bomba desde el lado de la caja de rodamientos. Desmontar las tapas y la carcasa. Desmontar el sello mecánico. Verificar con la ayuda de reloj comparador ovalicidad, conicidad y desgaste especialmente en zonas de apoyo de rodamientos y sellos. Realizar inspección visual y prueba de tintes penetrantes, de presentar desgaste en el eje. Cambiar eje o recuperar la medida por medio de camisetas o bujes de desgaste. Montar el impulsor sobre el eje. Montar la caja de rodamientos y asegurar la carcasa.",INSP,TEC-MEC,DET,1.5,2,3000.0,H,2021-04-01,3.0,3000H
5320,3261-PU-333|02-03-01,"Verificar fuga por sello mecánico, de ser necesario realizar el cambio del kit de reparación o el cambio total del sello.",INSP,TEC-MEC,MAR,0.25,1,165.0,H,2021-04-01,0.25,165H
5321,3261-PU-333|02-03-02,"Desmontar el eje de la bomba desde el lado de la caja de rodamientos. Desmontar las tapas y la carcasa. Desmontar el sello mecánico. Montar mangueras y accesorios para pruebas hidrostáticas, de ser necesario realizar el cambio del kit de reparación o el cambio total del sello.",PREV,TEC-MEC,DET,2.0,2,3000.0,H,2021-04-01,4.0,3000H
5322,3253-PU-328|01-03-01,Verificar ruido inusual y/o solturas en los elementos de unión del acople.,INSP,TEC-MEC,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
5323,3253-PU-328|01-03-02,"Verificar ruido inusual y/o solturas en los elementos de unión del acople, ajustar elementos de unión y reemplazar acople de ser necesario.",INSP,TEC-MEC,DET,1.0,1,2000.0,H,2021-04-01,1.0,2000H
5324,3253-PU-328|02-01-01,"Verificar el ajuste entre la placa lateral y el impulsor, verificar fuga por los pernos de unión y/o juntas de la carcasa, verificar condición de pernos de unión, verificar desgaste y/o corrosión de la carcasa.",INSP,TEC-MEC,MAR,0.25,2,660.0,H,2021-04-01,0.5,660H
5325,3253-PU-328|02-01-02,"Verificar los parámetros de operación, de ser necesario algún desvió cambiar los componentes internos.",PREV,TEC-MEC,DET,0.5,2,8000.0,H,2021-04-01,1.0,8000H
5326,3253-PU-328|02-02-01,"Verificar que no existan ruidos ni vibraciones inusuales, verificar la temperatura no exceda 80°C, verificar fugas de grasa por los sellos y/o juntas.",INSP,TEC-MEC,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
5327,3253-PU-328|02-02-06,"Para una lubricación inicial, utilizar la bomba de grasa y suministrar 220 Gr. (Grasa NGLI 2 - MobilGrease XHP 222, lado impulsor 85 Gr. y lado acople 135 Gr.). Posteriormente para otras frecuencias de lubricaciones, utilizar la bomba de grasa y suministrar 50 Gr. (Grasa NGLI 2 - MobilGrease XHP 222, Lado impulsor 20 Gr. y Lado acople 30 Gr.).",LUBR,TEC-MEC,MAR,0.5,2,4000.0,H,2021-04-01,1.0,4000H
5328,3253-PU-328|02-03-01,"Verificar fuga por sello mecánico, de ser necesario realizar el cambio del kit de reparación o el cambio total del sello.",INSP,TEC-MEC,MAR,0.25,2,660.0,H,2021-04-01,0.5,660H
5329,3331-PU-345|01-02-01,Verificar ruido inusual y/o solturas en los elementos de unión del acople.,INSP,TEC-MEC,MAR,0.25,1,165.0,H,2021-04-01,0.25,165H
5330,3331-PU-345|02-01-01,Verificar el ajuste entre la placa lateral y el impulsor. Verificar fuga por los pernos de unión y/o juntas de la carcasa. Verificar condición de pernos de unión. Verificar desgaste y/o corrosión de la carcasa.,INSP,TEC-MEC,MAR,0.25,1,165.0,H,2021-04-01,0.25,165H
5331,3331-PU-345|02-01-04,"Verificar los parámetros de operación, de ser necesario algún desvió cambiar los componentes internos.",PREV,TEC-MEC,MAR,0.5,1,6000.0,H,2021-04-01,0.5,6000H
5332,3331-PU-345|02-02-01,"Verificar que no existan ruidos ni vibraciones inusuales, verificar la temperatura no exceda 80°C, verificar fugas de grasa por los sellos y/o juntas.",INSP,TEC-MEC,MAR,0.25,1,165.0,H,2021-04-01,0.25,165H
5333,3331-PU-345|02-02-06,"Para una lubricación periódica, utilizar la bomba de grasa y suministrar 25 Gr. (Grasa NGLI 2 lado impulsor 10 Gr. y lado acople 25 Gr.).",LUBR,TEC-MEC,MAR,0.5,2,660.0,H,2021-04-01,1.0,660H
