,key_dutie,Primary task detail activity,Maintenance type,Specialist,Constraint,Time,Amount Craft,Frequency,Unidad Periodo,Date task done,Man hour,Strategy
1112,3241-PU-306|01-03-04,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo láser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento láser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,2.0,3,8000.0,H,2021-04-01,6.0,8000H
1113,3241-PU-306|02-02-02,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1114,3241-PU-306|02-02-03,Utilizar la cámara termográfica para tomar lectura de temperatura en los rodamientos verificando que no exceda 80°C.,PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1115,3241-PU-307|01-01-11,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1116,3241-PU-307|01-01-12,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1117,3241-PU-307|01-03-04,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo láser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento láser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,2.0,3,8000.0,H,2021-04-01,6.0,8000H
1118,3241-PU-307|02-02-02,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1119,3241-PU-307|02-02-03,Utilizar la cámara termográfica para tomar lectura de temperatura en los rodamientos verificando que no exceda 80°C.,PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1120,3241-PU-308|01-01-11,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1121,3241-PU-308|01-01-12,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1122,3241-PU-308|01-03-04,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo láser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento láser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,2.0,3,8000.0,H,2021-04-01,6.0,8000H
1123,3241-PU-308|02-02-02,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1124,3241-PU-308|02-02-03,Utilizar la cámara termográfica para tomar lectura de temperatura en los rodamientos verificando que no exceda 80°C.,PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1125,3241-PU-309|01-01-11,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1126,3241-PU-309|01-01-12,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1127,3241-PU-309|01-03-04,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo láser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento láser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,2.0,3,8000.0,H,2021-04-01,6.0,8000H
1128,3241-PU-309|02-02-02,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1129,3241-PU-309|02-02-03,Utilizar la cámara termográfica para tomar lectura de temperatura en los rodamientos verificando que no exceda 80°C.,PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1130,3241-PU-310|01-01-11,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1131,3241-PU-310|01-01-12,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1132,3241-PU-310|01-03-04,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo láser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento láser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,2.0,3,8000.0,H,2021-04-01,6.0,8000H
1133,3241-PU-310|02-02-02,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1134,3241-PU-310|02-02-03,Utilizar la cámara termográfica para tomar lectura de temperatura en los rodamientos verificando que no exceda 80°C.,PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1135,3241-PU-311|01-01-11,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1136,3241-PU-311|01-01-12,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1137,3241-PU-311|01-03-04,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo láser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento láser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,2.0,3,8000.0,H,2021-04-01,6.0,8000H
1138,3241-PU-311|02-02-02,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1139,3241-PU-311|02-02-03,Utilizar la cámara termográfica para tomar lectura de temperatura en los rodamientos verificando que no exceda 80°C.,PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1140,3241-PU-312|01-01-11,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1141,3241-PU-312|01-01-12,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1142,3241-PU-312|01-03-04,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo láser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento láser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,2.0,3,8000.0,H,2021-04-01,6.0,8000H
1143,3241-PU-312|02-02-02,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1144,3241-PU-312|02-02-03,Utilizar la cámara termográfica para tomar lectura de temperatura en los rodamientos verificando que no exceda 80°C.,PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
1145,3241-PU-313|01-01-11,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1146,3241-PU-313|01-01-12,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
1147,3241-PU-313|01-03-04,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo láser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento láser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,2.0,3,8000.0,H,2021-04-01,6.0,8000H
